"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U890","2020-05-27 18:00:00","116.000","135.000","1.900","23.000","0.990","998.600","","4.500","-99.000","-99.000","-99.000","25.400","","23.000",""
"C0F860","2020-05-27 18:00:00","2215.000","209.000","0.800","15.600","1.000","781.300","","16.500","-99.000","-99.000","-99.000","17.900","","14.000",""
"C0B020","2020-05-27 18:00:00","86.000","19.000","1.700","22.300","0.920","999.700","","-99.000","-99.000","-99.000","-99.000","26.600","","21.700",""
"C0I390","2020-05-27 18:00:00","1184.000","95.000","0.900","18.700","0.990","884.800","","92.500","-99.000","-99.000","-99.000","24.000","","17.900",""
"C0T9D0","2020-05-27 18:00:00","7.000","0.000","0.100","23.700","1.000","1010.500","","10.000","-99.000","-99.000","-99.000","25.000","","23.700",""
"C0E520","2020-05-27 18:00:00","320.000","121.000","0.300","25.600","0.970","974.400","","20.500","-99.000","-99.000","-99.000","28.100","","21.900",""
"C0C460","2020-05-27 18:00:00","482.000","0.000","0.000","21.700","0.960","957.000","","21.500","-99.000","-99.000","-99.000","24.600","","21.700",""
"C0AI40","2020-05-27 18:00:00","37.000","131.000","0.300","23.900","0.900","1006.700","","23.000","-99.000","-99.000","-99.000","28.700","","23.600",""
"C0O930","2020-05-27 18:00:00","69.000","239.000","0.400","28.400","0.780","1000.800","","8.500","-99.000","-99.000","-99.000","30.800","","24.300",""
"C0T870","2020-05-27 18:00:00","135.000","311.000","0.600","23.000","0.990","995.000","","28.500","-99.000","-99.000","-99.000","26.000","","21.600",""
"C0A920","2020-05-27 18:00:00","196.000","104.000","0.900","21.200","0.980","988.200","","58.000","-99.000","-99.000","-99.000","26.100","","21.100",""
"C0A940","2020-05-27 18:00:00","49.000","0.000","0.000","-99.000","0.990","1005.900","","62.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S740","2020-05-27 18:00:00","289.000","51.000","2.500","25.600","0.890","978.000","","6.500","-99.000","-99.000","-99.000","28.100","","22.700",""
"C0U980","2020-05-27 18:00:00","573.000","257.000","2.800","19.800","1.000","947.700","","7.000","-99.000","-99.000","-99.000","23.400","","19.800",""
"C0V250","2020-05-27 18:00:00","298.000","190.000","1.000","26.300","0.930","975.500","","4.500","-99.000","-99.000","-99.000","29.800","","23.100",""
"C0AH70","2020-05-27 18:00:00","34.000","77.000","1.400","23.600","0.800","1007.300","","11.000","-99.000","-99.000","-99.000","28.100","","23.500",""
"C0M760","2020-05-27 18:00:00","40.000","44.000","1.100","26.800","0.900","1004.700","","25.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0O950","2020-05-27 18:00:00","4.000","137.000","0.300","28.400","1.000","1007.600","","49.500","-99.000","-99.000","-99.000","30.000","","24.400",""
"C0F9A0","2020-05-27 18:00:00","425.000","285.000","0.800","24.200","1.000","962.100","","46.500","-99.000","-99.000","-99.000","26.500","","22.600",""
"C0A9F0","2020-05-27 18:00:00","35.000","101.000","0.500","23.200","0.960","1007.100","","10.500","-99.000","-99.000","-99.000","28.300","","23.200",""
"C0I460","2020-05-27 18:00:00","110.000","192.000","1.300","26.600","0.950","997.100","","21.500","-99.000","-99.000","-99.000","27.800","","24.900",""
"C0E420","2020-05-27 18:00:00","19.000","56.000","0.500","24.200","0.850","1005.800","","17.500","-99.000","-99.000","-99.000","26.700","","23.400",""
"C0R190","2020-05-27 18:00:00","32.000","0.000","0.000","28.500","0.910","1004.800","","89.000","-99.000","-99.000","-99.000","28.800","","23.500",""
"C0I010","2020-05-27 18:00:00","1562.000","121.000","1.100","17.000","0.990","847.600","","92.500","-99.000","-99.000","-99.000","21.900","","16.100",""
"C0F930","2020-05-27 18:00:00","100.000","0.000","0.000","26.700","0.950","997.900","","34.000","-99.000","-99.000","-99.000","29.200","","25.000",""
"C0X180","2020-05-27 18:00:00","62.000","161.000","1.600","28.900","0.850","1000.900","","36.500","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0ACA0","2020-05-27 18:00:00","25.000","77.000","1.200","22.900","0.960","1006.700","","15.500","-99.000","-99.000","-99.000","27.400","","22.800",""
"C0X260","2020-05-27 18:00:00","39.000","45.000","0.500","28.800","0.850","1004.900","","44.500","-99.000","-99.000","-99.000","30.400","","23.700",""
"C0K500","2020-05-27 18:00:00","12.000","13.000","1.900","26.000","0.990","1006.600","","24.500","-99.000","-99.000","-99.000","29.800","","24.300",""
"CM0010","2020-05-27 18:00:00","68.000","-99.000","-99.000","23.000","0.840","1003.500","","7.500","-99.000","-99.000","-99.000","25.700","","22.800",""
"C0O990","2020-05-27 18:00:00","18.000","185.000","1.700","28.800","0.930","1006.500","","60.500","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0E430","2020-05-27 18:00:00","258.000","353.000","0.800","22.900","0.950","984.100","","23.500","-99.000","-99.000","-99.000","25.900","","22.200",""
"C0D390","2020-05-27 18:00:00","146.000","0.000","0.000","23.600","0.840","992.000","","31.000","-99.000","-99.000","-99.000","27.500","","22.700",""
"C0T9F0","2020-05-27 18:00:00","251.000","0.000","0.000","23.300","0.990","982.100","","20.000","-99.000","-99.000","-99.000","26.400","","23.000",""
"C0R350","2020-05-27 18:00:00","35.000","313.000","1.400","26.500","0.910","1005.700","","51.500","-99.000","-99.000","-99.000","29.100","","23.500",""
"C0K550","2020-05-27 18:00:00","15.000","3.000","0.800","27.100","0.900","1007.500","","46.000","-99.000","-99.000","-99.000","30.900","","24.200",""
"C0C670","2020-05-27 18:00:00","250.000","18.000","1.100","21.600","0.900","982.500","","27.500","-99.000","-99.000","-99.000","24.700","","21.200",""
"C0A980","2020-05-27 18:00:00","11.000","0.000","0.200","23.400","0.920","1009.800","","25.000","-99.000","-99.000","-99.000","27.600","","23.100",""
"C0H960","2020-05-27 18:00:00","120.000","188.000","1.900","26.000","1.000","994.400","","39.500","-99.000","-99.000","-99.000","27.300","","24.500",""
"C0UA60","2020-05-27 18:00:00","566.000","232.000","1.000","21.600","0.990","946.700","","6.500","-99.000","-99.000","-99.000","24.000","","21.300",""
"C0V720","2020-05-27 18:00:00","15.000","246.000","1.200","28.400","0.910","1007.500","","223.000","-99.000","-99.000","-99.000","28.900","","20.400",""
"C0C480","2020-05-27 18:00:00","105.000","0.000","0.000","23.000","0.920","998.600","","17.000","-99.000","-99.000","-99.000","27.300","","22.700",""
"C0S900","2020-05-27 18:00:00","27.000","269.000","3.100","28.100","0.870","1007.400","","15.000","-99.000","-99.000","-99.000","28.700","","25.200",""
"C0SA00","2020-05-27 18:00:00","466.000","0.000","0.000","23.400","1.000","957.700","","29.000","-99.000","-99.000","-99.000","24.500","","20.800",""
"C0V730","2020-05-27 18:00:00","33.000","196.000","0.800","28.300","0.990","1006.000","","200.500","-99.000","-99.000","-99.000","28.600","","23.400",""
"C0G730","2020-05-27 18:00:00","27.000","0.000","0.000","26.400","0.960","1006.900","","38.000","-99.000","-99.000","-99.000","26.500","","24.100",""
"C0Z300","2020-05-27 18:00:00","182.000","55.000","0.700","25.600","0.990","990.500","","2.000","-99.000","-99.000","-99.000","27.700","","23.000",""
"C0H9A0","2020-05-27 18:00:00","1595.000","0.000","0.200","18.500","0.980","845.200","","5.000","-99.000","-99.000","-99.000","22.100","","16.500",""
"C0S840","2020-05-27 18:00:00","22.000","0.000","0.200","26.600","0.920","1008.700","","33.500","-99.000","-99.000","-99.000","28.400","","23.200",""
"C0Z150","2020-05-27 18:00:00","27.000","357.000","2.000","24.100","0.990","1008.000","","16.000","-99.000","-99.000","-99.000","27.100","","24.100",""
"C0W170","2020-05-27 18:00:00","42.000","41.000","3.500","22.600","0.790","1005.300","","0.000","-99.000","-99.000","-99.000","23.600","","21.500",""
"C0E540","2020-05-27 18:00:00","32.000","49.000","1.900","24.700","0.860","1006.300","","27.000","-99.000","-99.000","-99.000","27.100","","23.700",""
"C0D660","2020-05-27 18:00:00","65.000","59.000","1.800","23.700","0.860","1002.500","","32.500","-99.000","-99.000","-99.000","26.500","","23.100",""
"C0U650","2020-05-27 18:00:00","442.000","84.000","1.100","20.800","1.000","961.600","","9.000","-99.000","-99.000","-99.000","23.300","","20.800",""
"C0G810","2020-05-27 18:00:00","26.000","126.000","0.800","27.300","0.910","1004.900","","83.000","-99.000","-99.000","-99.000","27.700","","25.500",""
"C0F9Z0","2020-05-27 18:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M410","2020-05-27 18:00:00","245.000","63.000","0.300","27.000","0.870","977.900","","6.000","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0I410","2020-05-27 18:00:00","180.000","83.000","0.400","25.500","0.880","988.800","","11.500","-99.000","-99.000","-99.000","27.700","","23.600",""
"C0R840","2020-05-27 18:00:00","536.000","299.000","6.000","24.100","0.920","950.200","","206.500","11.400","277.000","","25.600","","20.700",""
"C0K250","2020-05-27 18:00:00","12.000","0.000","0.000","25.400","0.980","1008.000","","98.500","-99.000","-99.000","-99.000","30.100","","24.400",""
"C0V620","2020-05-27 18:00:00","18.000","173.000","1.800","28.400","0.990","1006.800","","144.000","-99.000","-99.000","-99.000","29.400","","23.700",""
"C0X280","2020-05-27 18:00:00","22.000","197.000","3.400","28.500","0.840","1006.600","","32.500","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0AH40","2020-05-27 18:00:00","426.000","52.000","1.300","21.200","0.960","960.300","","21.000","-99.000","-99.000","-99.000","25.500","","21.200",""
"C0T9A0","2020-05-27 18:00:00","498.000","0.000","0.000","21.600","0.990","955.200","","26.000","-99.000","-99.000","-99.000","25.600","","21.400",""
"C0R730","2020-05-27 18:00:00","163.000","339.000","1.100","25.600","0.910","991.700","","80.500","-99.000","-99.000","-99.000","27.200","","22.300",""
"C0K390","2020-05-27 18:00:00","31.000","40.000","1.800","25.700","0.970","1005.700","","21.500","-99.000","-99.000","-99.000","29.800","","24.400",""
"C0I540","2020-05-27 18:00:00","3344.000","-99.000","-99.000","8.800","1.000","683.900","","-99.000","-99.000","-99.000","-99.000","9.400","","7.100",""
"C0G890","2020-05-27 18:00:00","24.000","10.000","2.000","26.800","1.000","1006.100","","16.000","-99.000","-99.000","-99.000","27.900","","24.500",""
"C0G720","2020-05-27 18:00:00","50.000","84.000","1.100","25.800","0.990","1003.000","","22.000","-99.000","-99.000","-99.000","28.400","","24.200",""
"C0UA40","2020-05-27 18:00:00","1121.000","33.000","3.600","17.800","0.990","887.900","","2.500","-99.000","-99.000","-99.000","21.000","","17.800",""
"C0V400","2020-05-27 18:00:00","56.000","217.000","1.100","28.900","0.810","1002.000","","87.000","-99.000","-99.000","-99.000","30.000","","24.000",""
"C0X130","2020-05-27 18:00:00","27.000","175.000","1.400","29.500","0.790","1005.000","","19.000","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0A520","2020-05-27 18:00:00","48.000","63.000","1.900","22.800","0.990","1005.600","","11.500","-99.000","-99.000","-99.000","26.700","","22.800",""
"C0U870","2020-05-27 18:00:00","474.000","0.000","0.000","21.000","0.990","958.200","","11.500","-99.000","-99.000","-99.000","23.200","","20.900",""
"C0S690","2020-05-27 18:00:00","522.000","21.000","1.500","23.000","1.000","951.700","","30.000","-99.000","-99.000","-99.000","26.100","","20.600",""
"C0R150","2020-05-27 18:00:00","105.000","116.000","0.500","27.200","0.990","996.100","","66.500","-99.000","-99.000","-99.000","28.900","","23.500",""
"C0K560","2020-05-27 18:00:00","117.000","110.000","0.400","25.200","0.960","996.700","","11.500","-99.000","-99.000","-99.000","30.200","","23.300",""
"C0X100","2020-05-27 18:00:00","10.000","184.000","1.200","29.600","0.840","1005.700","","82.000","-99.000","-99.000","-99.000","30.500","","24.900",""
"C0K460","2020-05-27 18:00:00","60.000","58.000","2.600","25.400","0.980","1001.500","","17.500","-99.000","-99.000","-99.000","29.900","","24.600",""
"C0M740","2020-05-27 18:00:00","15.000","23.000","1.100","27.500","0.900","1006.500","","27.500","-99.000","-99.000","-99.000","30.200","","24.100",""
"C0SA10","2020-05-27 18:00:00","411.000","66.000","0.700","24.300","0.970","964.100","","21.500","-99.000","-99.000","-99.000","26.500","","21.500",""
"C0C660","2020-05-27 18:00:00","176.000","18.000","3.000","22.000","0.970","990.600","","33.000","-99.000","-99.000","-99.000","25.400","","22.000",""
"C0R620","2020-05-27 18:00:00","34.000","279.000","1.700","26.700","0.890","1006.400","","35.000","-99.000","-99.000","-99.000","28.400","","23.200",""
"C0R780","2020-05-27 18:00:00","72.000","93.000","1.600","27.400","0.830","1002.800","","93.500","-99.000","-99.000","-99.000","29.900","","23.000",""
"C0R700","2020-05-27 18:00:00","19.000","155.000","0.400","27.400","0.860","1007.600","","249.000","-99.000","-99.000","-99.000","27.400","","22.700",""
"C0F0B0","2020-05-27 18:00:00","311.000","281.000","0.900","26.000","0.860","974.600","","73.000","-99.000","-99.000","-99.000","26.400","","22.600",""
"C0O970","2020-05-27 18:00:00","71.000","195.000","0.600","28.900","0.800","1001.500","","61.500","-99.000","-99.000","-99.000","30.800","","24.000",""
"C0F9P0","2020-05-27 18:00:00","26.000","38.000","3.200","26.000","0.940","1006.900","","24.000","-99.000","-99.000","-99.000","28.400","","24.500",""
"C0R560","2020-05-27 18:00:00","22.000","150.000","0.500","26.500","1.000","1007.100","","199.000","-99.000","-99.000","-99.000","27.600","","18.500",""
"C0X220","2020-05-27 18:00:00","26.000","181.000","2.600","28.000","0.840","1005.700","","32.500","-99.000","-99.000","-99.000","30.500","","23.700",""
"C0M680","2020-05-27 18:00:00","37.000","36.000","1.200","27.500","0.980","1006.300","","27.500","-99.000","-99.000","-99.000","30.700","","24.000",""
"C0S710","2020-05-27 18:00:00","382.000","5.000","1.100","25.200","0.910","968.000","","20.500","-99.000","-99.000","-99.000","26.100","","22.300",""
"C0F9T0","2020-05-27 18:00:00","111.000","238.000","0.400","27.200","0.860","996.400","","12.000","-99.000","-99.000","-99.000","27.600","","24.800",""
"C0F9N0","2020-05-27 18:00:00","75.000","98.000","0.700","26.700","0.940","1000.600","","35.500","-99.000","-99.000","-99.000","28.200","","25.300",""
"C0G740","2020-05-27 18:00:00","24.000","359.000","0.600","26.300","0.920","1006.700","","55.000","-99.000","-99.000","-99.000","27.800","","23.800",""
"C0UA70","2020-05-27 18:00:00","547.000","355.000","4.300","19.600","0.990","949.900","","9.500","-99.000","-99.000","-99.000","23.000","","19.500",""
"C0AC60","2020-05-27 18:00:00","55.000","71.000","1.100","23.700","0.930","1004.300","","16.000","-99.000","-99.000","-99.000","28.000","","23.300",""
"C0R510","2020-05-27 18:00:00","31.000","218.000","0.400","28.500","0.810","1006.200","","166.500","-99.000","-99.000","-99.000","29.200","","23.100",""
"C0X060","2020-05-27 18:00:00","19.000","234.000","2.600","28.900","0.830","1008.200","","28.500","-99.000","-99.000","-99.000","31.100","","24.100",""
"C0E550","2020-05-27 18:00:00","84.000","45.000","1.700","24.200","0.880","999.900","","22.000","-99.000","-99.000","-99.000","26.000","","23.400",""
"C0AI20","2020-05-27 18:00:00","25.000","122.000","2.700","22.100","0.910","1008.100","","32.500","-99.000","-99.000","-99.000","26.500","","22.100",""
"C0E740","2020-05-27 18:00:00","27.000","54.000","1.200","26.100","0.870","1007.200","","41.000","-99.000","-99.000","-99.000","28.700","","25.000",""
"C0S750","2020-05-27 18:00:00","2280.000","310.000","0.800","15.700","0.860","773.600","","5.500","-99.000","-99.000","-99.000","16.700","","13.100",""
"C0I370","2020-05-27 18:00:00","671.000","107.000","0.800","21.700","0.990","936.700","","27.500","-99.000","-99.000","-99.000","26.900","","20.700",""
"C0K400","2020-05-27 18:00:00","65.000","64.000","0.400","25.400","0.990","1002.500","","11.500","-99.000","-99.000","-99.000","29.300","","24.000",""
"C0A650","2020-05-27 18:00:00","287.000","0.000","0.000","17.500","0.910","978.500","","3.500","-99.000","-99.000","-99.000","22.400","","17.500",""
"C0U750","2020-05-27 18:00:00","398.000","54.000","6.700","19.400","1.000","965.200","","1.000","-99.000","-99.000","-99.000","24.200","","19.400",""
"C0C540","2020-05-27 19:00:00","46.000","83.000","0.800","22.700","0.930","1005.400","","30.500","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0A560","2020-05-27 19:00:00","405.000","0.000","0.100","21.500","1.000","965.600","","5.500","-99.000","-99.000","-99.000","26.200","","20.700",""
"C0X190","2020-05-27 19:00:00","10.000","199.000","1.600","27.600","0.900","1007.800","","102.000","-99.000","-99.000","-99.000","29.300","","24.600",""
"C0S950","2020-05-27 19:00:00","415.000","52.000","0.900","23.400","1.000","963.300","","14.500","-99.000","-99.000","-99.000","25.300","","22.500",""
"C0A880","2020-05-27 19:00:00","6.000","353.000","0.900","22.900","0.940","1009.100","","6.000","-99.000","-99.000","-99.000","24.800","","22.500",""
"C0I530","2020-05-27 19:00:00","3014.000","223.000","3.800","9.900","1.000","703.000","","35.000","10.900","219.000","","10.700","","8.800",""
